epoch,step,phase,train_loss,loss_sent,loss_prosody,loss_words,loss_phones,val_loss,mae_total,mae_accuracy,mae_fluency,mae_prosodic,mae_completeness,rmse_total,rmse_accuracy,rmse_fluency,rmse_prosodic,rmse_completeness,pearson_total,pearson_accuracy,pearson_fluency,pearson_prosodic,pearson_completeness,spearman_total,spearman_accuracy,spearman_fluency,spearman_prosodic,spearman_completeness
37,150,train,0.007370,0.002397,0.000466,0.003306,0.037337,,,,,,,,,,,,,,,,,,,,,
37,200,train,0.006459,0.000837,0.000442,0.000721,0.001432,,,,,,,,,,,,,,,,,,,,,
37,250,train,0.006319,0.001361,0.000770,0.001394,0.015411,,,,,,,,,,,,,,,,,,,,,
37,300,train,0.007109,0.003390,0.000611,0.003763,0.004168,,,,,,,,,,,,,,,,,,,,,
37,350,train,0.005901,0.002082,0.000485,0.000152,0.001964,,,,,,,,,,,,,,,,,,,,,
37,400,train,0.007376,0.001021,0.000422,0.000168,0.001882,,,,,,,,,,,,,,,,,,,,,
37,450,train,0.006680,0.001058,0.000368,0.003824,0.012505,,,,,,,,,,,,,,,,,,,,,
37,500,train,0.007618,0.000792,0.000327,0.000507,0.001451,,,,,,,,,,,,,,,,,,,,,
37,550,train,0.008709,0.002713,0.000912,0.002158,0.008688,,,,,,,,,,,,,,,,,,,,,
37,600,train,0.006832,0.002118,0.000874,0.001985,0.015314,,,,,,,,,,,,,,,,,,,,,
37,end,val,,,,,,0.022869,0.079754,0.083644,0.065647,0.067222,0.481220,0.115819,0.119805,0.093096,0.094819,0.481605,0.693232,0.666089,0.763194,0.754155,0.090174,0.682604,0.648967,0.753398,0.742587,0.083111
38,50,train,0.006625,0.002254,0.000628,0.000508,0.001368,,,,,,,,,,,,,,,,,,,,,
38,100,train,0.007817,0.005842,0.000418,0.004093,0.007642,,,,,,,,,,,,,,,,,,,,,
38,150,train,0.007679,0.001352,0.000445,0.001310,0.004268,,,,,,,,,,,,,,,,,,,,,
38,200,train,0.006760,0.001002,0.000292,0.000390,0.024561,,,,,,,,,,,,,,,,,,,,,
38,250,train,0.007274,0.001329,0.000405,0.008260,0.019543,,,,,,,,,,,,,,,,,,,,,
38,300,train,0.006290,0.002343,0.001184,0.002829,0.004738,,,,,,,,,,,,,,,,,,,,,
38,350,train,0.006634,0.001262,0.000271,0.004018,0.005400,,,,,,,,,,,,,,,,,,,,,
38,400,train,0.006571,0.000996,0.000431,0.000932,0.001417,,,,,,,,,,,,,,,,,,,,,
38,450,train,0.007333,0.001647,0.000253,0.000339,0.002527,,,,,,,,,,,,,,,,,,,,,
38,500,train,0.006773,0.000895,0.000458,0.002658,0.007033,,,,,,,,,,,,,,,,,,,,,
38,550,train,0.008587,0.001545,0.001443,0.007411,0.008705,,,,,,,,,,,,,,,,,,,,,
38,600,train,0.007236,0.003130,0.000458,0.005341,0.010549,,,,,,,,,,,,,,,,,,,,,
38,end,val,,,,,,0.022980,0.078268,0.082808,0.065313,0.066336,0.481782,0.113360,0.118103,0.093886,0.095560,0.482169,0.690062,0.662125,0.765279,0.758834,0.058850,0.684666,0.643252,0.764369,0.754837,0.072459
39,50,train,0.007684,0.002501,0.000341,0.010313,0.014000,,,,,,,,,,,,,,,,,,,,,
39,100,train,0.006775,0.002138,0.000722,0.000209,0.001466,,,,,,,,,,,,,,,,,,,,,
39,150,train,0.006191,0.000942,0.000747,0.000571,0.018497,,,,,,,,,,,,,,,,,,,,,
39,200,train,0.007042,0.000937,0.000787,0.002917,0.015827,,,,,,,,,,,,,,,,,,,,,
39,250,train,0.006434,0.001474,0.000682,0.001091,0.001499,,,,,,,,,,,,,,,,,,,,,
39,300,train,0.006200,0.001497,0.000442,0.000832,0.003321,,,,,,,,,,,,,,,,,,,,,
39,350,train,0.007036,0.001383,0.000450,0.000670,0.003702,,,,,,,,,,,,,,,,,,,,,
39,400,train,0.007836,0.001709,0.000474,0.000133,0.002561,,,,,,,,,,,,,,,,,,,,,
39,450,train,0.006592,0.002587,0.000768,0.003030,0.009509,,,,,,,,,,,,,,,,,,,,,
39,500,train,0.007609,0.001393,0.000501,0.000092,0.000966,,,,,,,,,,,,,,,,,,,,,
39,550,train,0.006618,0.000738,0.000968,0.000588,0.001200,,,,,,,,,,,,,,,,,,,,,
39,600,train,0.006384,0.002634,0.000546,0.005254,0.009221,,,,,,,,,,,,,,,,,,,,,
39,end,val,,,,,,0.023434,0.080058,0.084913,0.065807,0.066816,0.480940,0.115065,0.120591,0.092441,0.094091,0.481335,0.692749,0.663709,0.761273,0.755642,0.075230,0.682225,0.639334,0.758113,0.749968,0.086032
40,50,train,0.007727,0.000911,0.000400,0.000525,0.011881,,,,,,,,,,,,,,,,,,,,,
40,100,train,0.006842,0.001197,0.000250,0.003077,0.000162,,,,,,,,,,,,,,,,,,,,,
40,150,train,0.005151,0.001368,0.000373,0.000039,0.000793,,,,,,,,,,,,,,,,,,,,,
40,200,train,0.006045,0.000949,0.000799,0.000123,0.000904,,,,,,,,,,,,,,,,,,,,,
40,250,train,0.006801,0.001406,0.000591,0.008706,0.009603,,,,,,,,,,,,,,,,,,,,,
40,300,train,0.006929,0.001974,0.000231,0.002026,0.012265,,,,,,,,,,,,,,,,,,,,,
40,350,train,0.006386,0.000825,0.000405,0.001613,0.007652,,,,,,,,,,,,,,,,,,,,,
40,400,train,0.005445,0.001251,0.000191,0.000102,0.002049,,,,,,,,,,,,,,,,,,,,,
40,450,train,0.008054,0.001251,0.000339,0.000326,0.003214,,,,,,,,,,,,,,,,,,,,,
40,500,train,0.007262,0.002274,0.000583,0.000157,0.000819,,,,,,,,,,,,,,,,,,,,,
40,550,train,0.007025,0.002622,0.000330,0.000866,0.002532,,,,,,,,,,,,,,,,,,,,,
40,600,train,0.005966,0.000792,0.000461,0.000227,0.008591,,,,,,,,,,,,,,,,,,,,,
40,end,val,,,,,,0.022866,0.079921,0.083727,0.066321,0.067035,0.480017,0.116308,0.120195,0.094631,0.095663,0.480418,0.692664,0.660880,0.766543,0.758090,0.086532,0.681021,0.638823,0.755152,0.743395,0.086516
41,50,train,0.007396,0.002618,0.000876,0.003137,0.005615,,,,,,,,,,,,,,,,,,,,,
41,100,train,0.005880,0.001144,0.000515,0.001102,0.009935,,,,,,,,,,,,,,,,,,,,,
41,150,train,0.006833,0.000585,0.000656,0.004379,0.013379,,,,,,,,,,,,,,,,,,,,,
41,200,train,0.007060,0.001812,0.000458,0.000731,0.004871,,,,,,,,,,,,,,,,,,,,,
41,250,train,0.006154,0.003204,0.000849,0.008013,0.004002,,,,,,,,,,,,,,,,,,,,,
41,300,train,0.006164,0.000850,0.000426,0.000132,0.001482,,,,,,,,,,,,,,,,,,,,,
41,350,train,0.005144,0.000945,0.000301,0.004341,0.006782,,,,,,,,,,,,,,,,,,,,,
41,400,train,0.006931,0.001157,0.000566,0.000679,0.002087,,,,,,,,,,,,,,,,,,,,,
41,450,train,0.006197,0.000883,0.000959,0.001307,0.003585,,,,,,,,,,,,,,,,,,,,,
41,500,train,0.006423,0.000565,0.000443,0.000600,0.002092,,,,,,,,,,,,,,,,,,,,,
41,550,train,0.007469,0.001281,0.000450,0.003576,0.008863,,,,,,,,,,,,,,,,,,,,,
41,600,train,0.006216,0.001631,0.000180,0.000620,0.005965,,,,,,,,,,,,,,,,,,,,,
41,end,val,,,,,,0.022929,0.080378,0.085824,0.066555,0.068966,0.481776,0.117879,0.123685,0.094362,0.097936,0.482163,0.685327,0.656826,0.764567,0.754226,0.098059,0.673910,0.644244,0.751532,0.736042,0.091711
42,50,train,0.005408,0.001872,0.000546,0.001069,0.020675,,,,,,,,,,,,,,,,,,,,,
42,100,train,0.005963,0.000614,0.000106,0.006058,0.010099,,,,,,,,,,,,,,,,,,,,,
42,150,train,0.006204,0.000968,0.000514,0.000018,0.001203,,,,,,,,,,,,,,,,,,,,,
42,200,train,0.007879,0.001100,0.000579,0.001196,0.004472,,,,,,,,,,,,,,,,,,,,,
42,250,train,0.006354,0.003739,0.000367,0.002966,0.011085,,,,,,,,,,,,,,,,,,,,,
42,300,train,0.006950,0.000881,0.000623,0.003360,0.007289,,,,,,,,,,,,,,,,,,,,,
42,350,train,0.007222,0.001001,0.000243,0.001017,0.005930,,,,,,,,,,,,,,,,,,,,,
42,400,train,0.006249,0.001538,0.001016,0.000288,0.000449,,,,,,,,,,,,,,,,,,,,,
42,450,train,0.005871,0.001864,0.000427,0.001167,0.011816,,,,,,,,,,,,,,,,,,,,,
42,500,train,0.006693,0.001145,0.000608,0.000236,0.005294,,,,,,,,,,,,,,,,,,,,,
42,550,train,0.006166,0.000460,0.000372,0.000190,0.003142,,,,,,,,,,,,,,,,,,,,,
42,600,train,0.006774,0.000553,0.000277,0.001189,0.003215,,,,,,,,,,,,,,,,,,,,,
42,end,val,,,,,,0.022449,0.077139,0.080393,0.064466,0.065899,0.483071,0.112464,0.116611,0.091440,0.093415,0.483461,0.695612,0.665569,0.767510,0.760408,0.081761,0.691774,0.654756,0.762193,0.752534,0.080651
43,50,train,0.005639,0.001496,0.000324,0.004555,0.008985,,,,,,,,,,,,,,,,,,,,,
43,100,train,0.006519,0.002177,0.000764,0.003755,0.004062,,,,,,,,,,,,,,,,,,,,,
43,150,train,0.006776,0.001318,0.000423,0.011227,0.039300,,,,,,,,,,,,,,,,,,,,,
43,200,train,0.007134,0.000800,0.000433,0.001440,0.005413,,,,,,,,,,,,,,,,,,,,,
43,250,train,0.005730,0.001727,0.000200,0.000775,0.013096,,,,,,,,,,,,,,,,,,,,,
43,300,train,0.006224,0.003017,0.000644,0.000347,0.003696,,,,,,,,,,,,,,,,,,,,,
43,350,train,0.006966,0.002429,0.000184,0.002256,0.005055,,,,,,,,,,,,,,,,,,,,,
43,400,train,0.005765,0.001148,0.000371,0.000032,0.001419,,,,,,,,,,,,,,,,,,,,,
43,450,train,0.006644,0.000786,0.000509,0.000276,0.004824,,,,,,,,,,,,,,,,,,,,,
43,500,train,0.005784,0.001655,0.000643,0.001023,0.010222,,,,,,,,,,,,,,,,,,,,,
43,550,train,0.006025,0.000887,0.000679,0.000182,0.000873,,,,,,,,,,,,,,,,,,,,,
43,600,train,0.005684,0.001404,0.000285,0.000708,0.003669,,,,,,,,,,,,,,,,,,,,,
43,end,val,,,,,,0.023221,0.078501,0.082290,0.066463,0.068355,0.479630,0.113891,0.118765,0.093457,0.095945,0.480018,0.686589,0.658949,0.757735,0.746363,0.085579,0.680760,0.643110,0.753512,0.738004,0.083700
44,50,train,0.006458,0.001838,0.000274,0.000030,0.000966,,,,,,,,,,,,,,,,,,,,,
44,100,train,0.005654,0.000456,0.000254,0.000223,0.001694,,,,,,,,,,,,,,,,,,,,,
44,150,train,0.005209,0.001235,0.000325,0.000014,0.001202,,,,,,,,,,,,,,,,,,,,,
44,200,train,0.006878,0.000930,0.000554,0.000155,0.002461,,,,,,,,,,,,,,,,,,,,,
44,250,train,0.006273,0.002212,0.000460,0.000297,0.001176,,,,,,,,,,,,,,,,,,,,,
44,300,train,0.005439,0.001052,0.000808,0.000139,0.001229,,,,,,,,,,,,,,,,,,,,,
44,350,train,0.005478,0.001535,0.000814,0.002241,0.003909,,,,,,,,,,,,,,,,,,,,,
44,400,train,0.006567,0.003381,0.000375,0.001232,0.012544,,,,,,,,,,,,,,,,,,,,,
44,450,train,0.006340,0.001283,0.000398,0.000216,0.002054,,,,,,,,,,,,,,,,,,,,,
44,500,train,0.005676,0.001649,0.000251,0.000400,0.005234,,,,,,,,,,,,,,,,,,,,,
44,550,train,0.006545,0.001112,0.000445,0.000021,0.002650,,,,,,,,,,,,,,,,,,,,,
44,600,train,0.005368,0.001804,0.000274,0.000251,0.011639,,,,,,,,,,,,,,,,,,,,,
44,end,val,,,,,,0.023153,0.078225,0.080940,0.064762,0.067211,0.479650,0.111586,0.115808,0.091164,0.093707,0.480044,0.699067,0.670075,0.770757,0.759811,0.117272,0.691143,0.656536,0.760262,0.748193,0.098659
45,50,train,0.006928,0.002196,0.000467,0.004745,0.017358,,,,,,,,,,,,,,,,,,,,,
45,100,train,0.005916,0.001306,0.000332,0.003517,0.017833,,,,,,,,,,,,,,,,,,,,,
45,150,train,0.005044,0.000653,0.000817,0.000196,0.003561,,,,,,,,,,,,,,,,,,,,,
45,200,train,0.006478,0.000480,0.000259,0.003556,0.023733,,,,,,,,,,,,,,,,,,,,,
45,250,train,0.006341,0.001068,0.000379,0.010422,0.010057,,,,,,,,,,,,,,,,,,,,,
45,300,train,0.005458,0.001357,0.002278,0.000411,0.003271,,,,,,,,,,,,,,,,,,,,,
45,350,train,0.005743,0.000737,0.000850,0.006555,0.002992,,,,,,,,,,,,,,,,,,,,,
45,400,train,0.005555,0.001756,0.000086,0.001227,0.006091,,,,,,,,,,,,,,,,,,,,,
45,450,train,0.006450,0.001063,0.000234,0.001083,0.002599,,,,,,,,,,,,,,,,,,,,,
45,500,train,0.005933,0.001310,0.000785,0.005310,0.004820,,,,,,,,,,,,,,,,,,,,,
45,550,train,0.006077,0.005096,0.000294,0.004539,0.004244,,,,,,,,,,,,,,,,,,,,,
45,600,train,0.005794,0.000951,0.001232,0.000783,0.006529,,,,,,,,,,,,,,,,,,,,,
45,end,val,,,,,,0.024480,0.080265,0.084004,0.068049,0.069415,0.478845,0.114436,0.120219,0.094509,0.095948,0.479245,0.689182,0.659999,0.757503,0.749968,0.083484,0.684996,0.645852,0.754949,0.741625,0.093817
46,50,train,0.006121,0.000600,0.000239,0.000778,0.006665,,,,,,,,,,,,,,,,,,,,,
46,100,train,0.004875,0.001730,0.000223,0.008521,0.004264,,,,,,,,,,,,,,,,,,,,,
46,150,train,0.005704,0.002031,0.000681,0.000464,0.004743,,,,,,,,,,,,,,,,,,,,,
46,200,train,0.006180,0.000716,0.000429,0.003755,0.016124,,,,,,,,,,,,,,,,,,,,,
46,250,train,0.006552,0.001377,0.000987,0.000300,0.003356,,,,,,,,,,,,,,,,,,,,,
46,300,train,0.006872,0.001455,0.000469,0.001728,0.025693,,,,,,,,,,,,,,,,,,,,,
46,350,train,0.007273,0.001781,0.000274,0.003253,0.017254,,,,,,,,,,,,,,,,,,,,,
46,400,train,0.005840,0.002477,0.000983,0.001035,0.002237,,,,,,,,,,,,,,,,,,,,,
46,450,train,0.006704,0.001295,0.001144,0.005151,0.020672,,,,,,,,,,,,,,,,,,,,,
46,500,train,0.005568,0.002109,0.000134,0.001841,0.003871,,,,,,,,,,,,,,,,,,,,,
46,550,train,0.006204,0.001641,0.000935,0.003124,0.003897,,,,,,,,,,,,,,,,,,,,,
46,600,train,0.004687,0.001573,0.000340,0.000059,0.002272,,,,,,,,,,,,,,,,,,,,,
46,end,val,,,,,,0.022909,0.080956,0.084597,0.065071,0.066600,0.475473,0.119149,0.122504,0.092416,0.094710,0.475871,0.683296,0.651590,0.763285,0.755583,0.084054,0.686971,0.644864,0.757915,0.746379,0.084718
47,50,train,0.005100,0.001607,0.000642,0.000727,0.006098,,,,,,,,,,,,,,,,,,,,,
47,100,train,0.005174,0.000917,0.000584,0.006873,0.010740,,,,,,,,,,,,,,,,,,,,,
47,150,train,0.005450,0.000571,0.000686,0.006305,0.006847,,,,,,,,,,,,,,,,,,,,,
47,200,train,0.005680,0.000948,0.000409,0.000770,0.009317,,,,,,,,,,,,,,,,,,,,,
47,250,train,0.006330,0.000900,0.000688,0.002752,0.002702,,,,,,,,,,,,,,,,,,,,,
47,300,train,0.005420,0.000921,0.000710,0.008682,0.012816,,,,,,,,,,,,,,,,,,,,,
47,350,train,0.005640,0.000715,0.000717,0.000690,0.017786,,,,,,,,,,,,,,,,,,,,,
47,400,train,0.005673,0.001112,0.000457,0.000561,0.001906,,,,,,,,,,,,,,,,,,,,,
47,450,train,0.007584,0.001947,0.000530,0.004625,0.012505,,,,,,,,,,,,,,,,,,,,,
47,500,train,0.005720,0.001571,0.000650,0.001337,0.006169,,,,,,,,,,,,,,,,,,,,,
47,550,train,0.006394,0.001517,0.000406,0.005681,0.008171,,,,,,,,,,,,,,,,,,,,,
47,600,train,0.005792,0.003225,0.000493,0.000310,0.009841,,,,,,,,,,,,,,,,,,,,,
47,end,val,,,,,,0.023231,0.081122,0.085166,0.066410,0.068866,0.475787,0.118589,0.122635,0.094461,0.097778,0.476193,0.690122,0.660487,0.762860,0.753835,0.064485,0.681778,0.641272,0.758027,0.740506,0.074343
48,50,train,0.006127,0.001868,0.000508,0.003351,0.013617,,,,,,,,,,,,,,,,,,,,,
48,100,train,0.006039,0.001558,0.000592,0.004283,0.011704,,,,,,,,,,,,,,,,,,,,,
48,150,train,0.005276,0.001836,0.000280,0.000038,0.003429,,,,,,,,,,,,,,,,,,,,,
48,200,train,0.005711,0.000795,0.000965,0.000331,0.003120,,,,,,,,,,,,,,,,,,,,,
48,250,train,0.006299,0.000564,0.000342,0.000324,0.018483,,,,,,,,,,,,,,,,,,,,,
48,300,train,0.005704,0.002421,0.000615,0.001411,0.006354,,,,,,,,,,,,,,,,,,,,,
48,350,train,0.005900,0.001462,0.000826,0.000679,0.003468,,,,,,,,,,,,,,,,,,,,,
48,400,train,0.005810,0.001430,0.002137,0.000424,0.005435,,,,,,,,,,,,,,,,,,,,,
48,450,train,0.005785,0.002011,0.001006,0.006287,0.021602,,,,,,,,,,,,,,,,,,,,,
48,500,train,0.005531,0.000886,0.000202,0.000087,0.005948,,,,,,,,,,,,,,,,,,,,,
48,550,train,0.004997,0.000767,0.000845,0.001113,0.011930,,,,,,,,,,,,,,,,,,,,,
48,600,train,0.004713,0.001192,0.001299,0.000703,0.002531,,,,,,,,,,,,,,,,,,,,,
48,end,val,,,,,,0.023365,0.079294,0.082708,0.066435,0.067825,0.478754,0.113672,0.116883,0.093615,0.095944,0.479151,0.693804,0.670987,0.758605,0.750835,0.064988,0.678200,0.640255,0.746959,0.737323,0.075744
49,50,train,0.005529,0.001123,0.000405,0.000040,0.001669,,,,,,,,,,,,,,,,,,,,,
49,100,train,0.005385,0.001319,0.000229,0.003284,0.008255,,,,,,,,,,,,,,,,,,,,,
49,150,train,0.005201,0.001248,0.000567,0.001519,0.005051,,,,,,,,,,,,,,,,,,,,,
49,200,train,0.006035,0.001205,0.000212,0.001782,0.012262,,,,,,,,,,,,,,,,,,,,,
49,250,train,0.004971,0.000633,0.000301,0.000812,0.002221,,,,,,,,,,,,,,,,,,,,,
49,300,train,0.005618,0.002244,0.000738,0.008914,0.007922,,,,,,,,,,,,,,,,,,,,,
49,350,train,0.006504,0.000584,0.000573,0.007212,0.006141,,,,,,,,,,,,,,,,,,,,,
49,400,train,0.005710,0.001070,0.000137,0.001023,0.013605,,,,,,,,,,,,,,,,,,,,,
49,450,train,0.006711,0.001055,0.000479,0.002668,0.023700,,,,,,,,,,,,,,,,,,,,,
49,500,train,0.006440,0.000441,0.000246,0.003377,0.007236,,,,,,,,,,,,,,,,,,,,,
49,550,train,0.005045,0.001460,0.000311,0.000720,0.001266,,,,,,,,,,,,,,,,,,,,,
49,600,train,0.006000,0.001019,0.000369,0.007011,0.009405,,,,,,,,,,,,,,,,,,,,,
49,end,val,,,,,,0.023007,0.078808,0.082439,0.065774,0.067099,0.479879,0.112058,0.116790,0.092383,0.094889,0.480280,0.701478,0.670894,0.765748,0.756715,0.073622,0.691731,0.643694,0.758583,0.750093,0.086593
50,50,train,0.006114,0.001599,0.000804,0.000150,0.001965,,,,,,,,,,,,,,,,,,,,,
50,100,train,0.005261,0.001615,0.000952,0.001199,0.006350,,,,,,,,,,,,,,,,,,,,,
50,150,train,0.005528,0.001023,0.000361,0.003868,0.007614,,,,,,,,,,,,,,,,,,,,,
50,200,train,0.004805,0.001608,0.000795,0.001222,0.009538,,,,,,,,,,,,,,,,,,,,,
50,250,train,0.005642,0.001495,0.000481,0.001289,0.006442,,,,,,,,,,,,,,,,,,,,,
50,300,train,0.005794,0.001064,0.001064,0.000796,0.016342,,,,,,,,,,,,,,,,,,,,,
50,350,train,0.005712,0.000843,0.000852,0.005583,0.004718,,,,,,,,,,,,,,,,,,,,,
50,400,train,0.005194,0.000524,0.000521,0.000404,0.009272,,,,,,,,,,,,,,,,,,,,,
50,450,train,0.005773,0.001592,0.000174,0.000708,0.001384,,,,,,,,,,,,,,,,,,,,,
50,500,train,0.005562,0.000905,0.000279,0.001932,0.015607,,,,,,,,,,,,,,,,,,,,,
50,550,train,0.006456,0.000917,0.000885,0.000011,0.001414,,,,,,,,,,,,,,,,,,,,,
50,600,train,0.005754,0.001283,0.000533,0.004713,0.011489,,,,,,,,,,,,,,,,,,,,,
50,end,val,,,,,,0.022732,0.078095,0.083287,0.065982,0.067604,0.479787,0.114440,0.119374,0.093621,0.096260,0.480173,0.694945,0.666255,0.762828,0.755359,0.086956,0.685165,0.640822,0.756018,0.744515,0.078398
51,50,train,0.005393,0.001127,0.000686,0.000269,0.003178,,,,,,,,,,,,,,,,,,,,,
51,100,train,0.004902,0.000980,0.000396,0.001650,0.002892,,,,,,,,,,,,,,,,,,,,,
51,150,train,0.005149,0.000879,0.000383,0.000099,0.001070,,,,,,,,,,,,,,,,,,,,,
51,200,train,0.006368,0.001666,0.001101,0.000014,0.002439,,,,,,,,,,,,,,,,,,,,,
51,250,train,0.005210,0.001916,0.000316,0.000554,0.003589,,,,,,,,,,,,,,,,,,,,,
51,300,train,0.005033,0.001243,0.000256,0.006627,0.009091,,,,,,,,,,,,,,,,,,,,,
51,350,train,0.004912,0.003940,0.000979,0.002315,0.013947,,,,,,,,,,,,,,,,,,,,,
51,400,train,0.005355,0.003881,0.000636,0.001437,0.010314,,,,,,,,,,,,,,,,,,,,,
51,450,train,0.004734,0.001214,0.000735,0.001923,0.005340,,,,,,,,,,,,,,,,,,,,,
51,500,train,0.005263,0.001012,0.000822,0.000471,0.002874,,,,,,,,,,,,,,,,,,,,,
51,550,train,0.004440,0.000582,0.000675,0.005879,0.003822,,,,,,,,,,,,,,,,,,,,,
51,600,train,0.006519,0.000913,0.000648,0.003960,0.021857,,,,,,,,,,,,,,,,,,,,,
51,end,val,,,,,,0.023319,0.081879,0.085805,0.063960,0.065778,0.480042,0.115698,0.121817,0.090767,0.093008,0.480435,0.701937,0.675402,0.771511,0.761550,0.085952,0.695242,0.655514,0.765349,0.756935,0.076554
52,50,train,0.005468,0.001690,0.000463,0.000206,0.001871,,,,,,,,,,,,,,,,,,,,,
52,100,train,0.004962,0.001936,0.000330,0.000161,0.003011,,,,,,,,,,,,,,,,,,,,,
52,150,train,0.005140,0.000653,0.000202,0.000875,0.010565,,,,,,,,,,,,,,,,,,,,,
52,200,train,0.005350,0.001198,0.000546,0.000410,0.003000,,,,,,,,,,,,,,,,,,,,,
52,250,train,0.005506,0.000988,0.000977,0.000153,0.005877,,,,,,,,,,,,,,,,,,,,,
52,300,train,0.005770,0.001596,0.000246,0.001488,0.012247,,,,,,,,,,,,,,,,,,,,,
52,350,train,0.005102,0.000800,0.000958,0.000430,0.009899,,,,,,,,,,,,,,,,,,,,,
52,400,train,0.005511,0.001712,0.000246,0.001559,0.009650,,,,,,,,,,,,,,,,,,,,,
52,450,train,0.005363,0.001188,0.000306,0.000236,0.002883,,,,,,,,,,,,,,,,,,,,,
52,500,train,0.005044,0.001384,0.000854,0.001297,0.005150,,,,,,,,,,,,,,,,,,,,,
52,550,train,0.005211,0.000758,0.000595,0.000278,0.007341,,,,,,,,,,,,,,,,,,,,,
52,600,train,0.004708,0.001596,0.000299,0.000834,0.015534,,,,,,,,,,,,,,,,,,,,,
52,end,val,,,,,,0.023010,0.078243,0.082673,0.065517,0.067272,0.475706,0.113629,0.118802,0.092942,0.095236,0.476090,0.696130,0.662858,0.764252,0.756243,0.111465,0.690428,0.645720,0.759712,0.747770,0.085369
53,50,train,0.005323,0.000660,0.000381,0.000009,0.000656,,,,,,,,,,,,,,,,,,,,,
53,100,train,0.004845,0.000734,0.000485,0.000152,0.004309,,,,,,,,,,,,,,,,,,,,,
53,150,train,0.004674,0.001500,0.000290,0.000097,0.001042,,,,,,,,,,,,,,,,,,,,,
53,200,train,0.005660,0.001156,0.000383,0.003767,0.031516,,,,,,,,,,,,,,,,,,,,,
53,250,train,0.005591,0.001227,0.000896,0.001670,0.008168,,,,,,,,,,,,,,,,,,,,,
53,300,train,0.005048,0.001119,0.000534,0.000014,0.001509,,,,,,,,,,,,,,,,,,,,,
53,350,train,0.004748,0.001604,0.000341,0.000027,0.000955,,,,,,,,,,,,,,,,,,,,,
53,400,train,0.004624,0.002111,0.000991,0.003218,0.012356,,,,,,,,,,,,,,,,,,,,,
53,450,train,0.004681,0.002277,0.000823,0.002907,0.003448,,,,,,,,,,,,,,,,,,,,,
53,500,train,0.005394,0.001416,0.000420,0.000119,0.002779,,,,,,,,,,,,,,,,,,,,,
53,550,train,0.004209,0.001508,0.000974,0.000222,0.002898,,,,,,,,,,,,,,,,,,,,,
53,600,train,0.005685,0.002074,0.000401,0.000979,0.007934,,,,,,,,,,,,,,,,,,,,,
53,end,val,,,,,,0.023438,0.078847,0.081871,0.065783,0.068253,0.476805,0.113555,0.117153,0.093284,0.096430,0.477194,0.695453,0.666758,0.763844,0.752031,0.096184,0.686731,0.647936,0.752714,0.736310,0.082878
54,50,train,0.004347,0.003126,0.000402,0.000876,0.009715,,,,,,,,,,,,,,,,,,,,,
54,100,train,0.005363,0.002378,0.000504,0.000517,0.003402,,,,,,,,,,,,,,,,,,,,,
54,150,train,0.005041,0.001080,0.001143,0.001764,0.015615,,,,,,,,,,,,,,,,,,,,,
54,200,train,0.005127,0.001474,0.000353,0.002029,0.007133,,,,,,,,,,,,,,,,,,,,,
54,250,train,0.004994,0.000997,0.000554,0.000780,0.004901,,,,,,,,,,,,,,,,,,,,,
54,300,train,0.004541,0.000477,0.000679,0.001605,0.006778,,,,,,,,,,,,,,,,,,,,,
54,350,train,0.004459,0.001470,0.000377,0.002050,0.003354,,,,,,,,,,,,,,,,,,,,,
54,400,train,0.005363,0.001018,0.000291,0.002751,0.001417,,,,,,,,,,,,,,,,,,,,,
54,450,train,0.004724,0.000871,0.000186,0.000004,0.001984,,,,,,,,,,,,,,,,,,,,,
54,500,train,0.006662,0.000992,0.000775,0.001749,0.005654,,,,,,,,,,,,,,,,,,,,,
54,550,train,0.004402,0.001724,0.000412,0.000898,0.020044,,,,,,,,,,,,,,,,,,,,,
54,600,train,0.005516,0.000663,0.000117,0.000268,0.004162,,,,,,,,,,,,,,,,,,,,,
54,end,val,,,,,,0.023406,0.081269,0.085510,0.065503,0.066929,0.480014,0.116126,0.121444,0.092391,0.094696,0.480396,0.698783,0.673056,0.763653,0.754472,0.073953,0.687864,0.654510,0.756666,0.744151,0.073032
55,50,train,0.004540,0.001266,0.000576,0.000820,0.003379,,,,,,,,,,,,,,,,,,,,,
55,100,train,0.004738,0.000837,0.000639,0.000294,0.001865,,,,,,,,,,,,,,,,,,,,,
55,150,train,0.004631,0.000949,0.001214,0.000309,0.004762,,,,,,,,,,,,,,,,,,,,,
55,200,train,0.005831,0.001526,0.000869,0.001271,0.002174,,,,,,,,,,,,,,,,,,,,,
55,250,train,0.004602,0.001729,0.000458,0.001056,0.009920,,,,,,,,,,,,,,,,,,,,,
55,300,train,0.005355,0.000736,0.000455,0.000548,0.002187,,,,,,,,,,,,,,,,,,,,,
55,350,train,0.005280,0.001944,0.000440,0.001339,0.009378,,,,,,,,,,,,,,,,,,,,,
55,400,train,0.004490,0.001087,0.000188,0.001285,0.009898,,,,,,,,,,,,,,,,,,,,,
55,450,train,0.005237,0.000999,0.000391,0.001754,0.005352,,,,,,,,,,,,,,,,,,,,,
55,500,train,0.005719,0.001622,0.000381,0.000257,0.002529,,,,,,,,,,,,,,,,,,,,,
55,550,train,0.005212,0.001159,0.000546,0.003994,0.005224,,,,,,,,,,,,,,,,,,,,,
