epoch,step,phase,train_loss,loss_sent,loss_prosody,val_loss,mae_total,mae_accuracy,mae_fluency,mae_prosodic,mae_completeness,rmse_total,rmse_accuracy,rmse_fluency,rmse_prosodic,rmse_completeness,pearson_total,pearson_accuracy,pearson_fluency,pearson_prosodic,pearson_completeness,spearman_total,spearman_accuracy,spearman_fluency,spearman_prosodic,spearman_completeness
44,300,train,0.001218,0.001479,0.265771,,,,,,,,,,,,,,,,,,,,,
44,350,train,0.001257,0.000765,0.172864,,,,,,,,,,,,,,,,,,,,,
44,400,train,0.001243,0.001096,0.191189,,,,,,,,,,,,,,,,,,,,,
44,450,train,0.001304,0.001694,0.186611,,,,,,,,,,,,,,,,,,,,,
44,500,train,0.001092,0.002885,0.231228,,,,,,,,,,,,,,,,,,,,,
44,550,train,0.001193,0.001135,0.168302,,,,,,,,,,,,,,,,,,,,,
44,600,train,0.001465,0.002323,0.191750,,,,,,,,,,,,,,,,,,,,,
44,end,val,,,,0.010010,0.073521,0.078179,0.061832,0.063783,0.596673,0.106299,0.111778,0.088368,0.091856,0.598610,0.736904,0.705241,0.786042,0.774562,-0.027580,0.733497,0.669534,0.790302,0.780267,-0.061709
45,50,train,0.001076,0.000941,0.287376,,,,,,,,,,,,,,,,,,,,,
45,100,train,0.001366,0.001700,0.244774,,,,,,,,,,,,,,,,,,,,,
45,150,train,0.001151,0.000601,0.228429,,,,,,,,,,,,,,,,,,,,,
45,200,train,0.001275,0.000740,0.201094,,,,,,,,,,,,,,,,,,,,,
45,250,train,0.001120,0.001735,0.139858,,,,,,,,,,,,,,,,,,,,,
45,300,train,0.001217,0.001797,0.199454,,,,,,,,,,,,,,,,,,,,,
45,350,train,0.001086,0.001017,0.181364,,,,,,,,,,,,,,,,,,,,,
45,400,train,0.001170,0.000585,0.214902,,,,,,,,,,,,,,,,,,,,,
45,450,train,0.001173,0.001209,0.158875,,,,,,,,,,,,,,,,,,,,,
45,500,train,0.001361,0.000735,0.192921,,,,,,,,,,,,,,,,,,,,,
45,550,train,0.001320,0.001848,0.171455,,,,,,,,,,,,,,,,,,,,,
45,600,train,0.001357,0.001492,0.144804,,,,,,,,,,,,,,,,,,,,,
45,end,val,,,,0.010525,0.075666,0.080152,0.063696,0.065080,0.601718,0.109901,0.115073,0.089965,0.093197,0.603877,0.733477,0.700386,0.786207,0.774022,-0.041531,0.735338,0.675526,0.788636,0.780833,-0.072471
46,50,train,0.001050,0.001061,0.239109,,,,,,,,,,,,,,,,,,,,,
46,100,train,0.001208,0.001585,0.137928,,,,,,,,,,,,,,,,,,,,,
46,150,train,0.001252,0.001074,0.193483,,,,,,,,,,,,,,,,,,,,,
46,200,train,0.001332,0.001433,0.131025,,,,,,,,,,,,,,,,,,,,,
46,250,train,0.001132,0.001319,0.193763,,,,,,,,,,,,,,,,,,,,,
46,300,train,0.001146,0.001004,0.190875,,,,,,,,,,,,,,,,,,,,,
46,350,train,0.001150,0.001247,0.230587,,,,,,,,,,,,,,,,,,,,,
46,400,train,0.001247,0.000817,0.174899,,,,,,,,,,,,,,,,,,,,,
46,450,train,0.001286,0.001990,0.142029,,,,,,,,,,,,,,,,,,,,,
46,500,train,0.001210,0.002009,0.205432,,,,,,,,,,,,,,,,,,,,,
46,550,train,0.001188,0.000210,0.203803,,,,,,,,,,,,,,,,,,,,,
46,600,train,0.001278,0.001580,0.345013,,,,,,,,,,,,,,,,,,,,,
46,end,val,,,,0.010134,0.074269,0.078654,0.063076,0.065243,0.593827,0.106845,0.111833,0.089801,0.092468,0.596025,0.733689,0.701094,0.779600,0.768526,-0.029581,0.730133,0.665467,0.784198,0.773282,-0.061506
47,50,train,0.001140,0.001946,0.262511,,,,,,,,,,,,,,,,,,,,,
47,100,train,0.001603,0.001717,0.203279,,,,,,,,,,,,,,,,,,,,,
47,150,train,0.001304,0.000913,0.221704,,,,,,,,,,,,,,,,,,,,,
47,200,train,0.001217,0.000327,0.274924,,,,,,,,,,,,,,,,,,,,,
47,250,train,0.001239,0.001243,0.231765,,,,,,,,,,,,,,,,,,,,,
47,300,train,0.001032,0.000786,0.192561,,,,,,,,,,,,,,,,,,,,,
47,350,train,0.001175,0.002006,0.163003,,,,,,,,,,,,,,,,,,,,,
47,400,train,0.001106,0.000577,0.197571,,,,,,,,,,,,,,,,,,,,,
47,450,train,0.001121,0.001254,0.222210,,,,,,,,,,,,,,,,,,,,,
47,500,train,0.001254,0.000786,0.162228,,,,,,,,,,,,,,,,,,,,,
47,550,train,0.001172,0.001189,0.213172,,,,,,,,,,,,,,,,,,,,,
47,600,train,0.001153,0.001122,0.287352,,,,,,,,,,,,,,,,,,,,,
47,end,val,,,,0.010466,0.074419,0.079397,0.063087,0.065164,0.592476,0.109237,0.115245,0.089957,0.092503,0.594106,0.725092,0.685241,0.778459,0.765509,-0.007051,0.724849,0.642978,0.786642,0.769697,-0.039932
48,50,train,0.001139,0.000481,0.233050,,,,,,,,,,,,,,,,,,,,,
48,100,train,0.001357,0.000986,0.195924,,,,,,,,,,,,,,,,,,,,,
48,150,train,0.001067,0.000729,0.198602,,,,,,,,,,,,,,,,,,,,,
48,200,train,0.001031,0.001073,0.182990,,,,,,,,,,,,,,,,,,,,,
48,250,train,0.001184,0.001153,0.138107,,,,,,,,,,,,,,,,,,,,,
48,300,train,0.001116,0.001329,0.234688,,,,,,,,,,,,,,,,,,,,,
48,350,train,0.001179,0.000542,0.255305,,,,,,,,,,,,,,,,,,,,,
48,400,train,0.001193,0.001208,0.263988,,,,,,,,,,,,,,,,,,,,,
48,450,train,0.001181,0.001110,0.199582,,,,,,,,,,,,,,,,,,,,,
48,500,train,0.001217,0.000402,0.241438,,,,,,,,,,,,,,,,,,,,,
48,550,train,0.001125,0.000787,0.249277,,,,,,,,,,,,,,,,,,,,,
48,600,train,0.001110,0.001070,0.166499,,,,,,,,,,,,,,,,,,,,,
48,end,val,,,,0.010284,0.075472,0.079945,0.063844,0.066434,0.605501,0.106729,0.112344,0.091303,0.093751,0.607550,0.736706,0.705282,0.775356,0.759824,-0.021665,0.731230,0.664220,0.782543,0.771920,-0.048599
49,50,train,0.001241,0.001716,0.216314,,,,,,,,,,,,,,,,,,,,,
49,100,train,0.001225,0.000567,0.171725,,,,,,,,,,,,,,,,,,,,,
49,150,train,0.001050,0.000517,0.142732,,,,,,,,,,,,,,,,,,,,,
49,200,train,0.000994,0.000799,0.223457,,,,,,,,,,,,,,,,,,,,,
49,250,train,0.001017,0.000773,0.226258,,,,,,,,,,,,,,,,,,,,,
49,300,train,0.001121,0.002230,0.164419,,,,,,,,,,,,,,,,,,,,,
49,350,train,0.001274,0.002364,0.188500,,,,,,,,,,,,,,,,,,,,,
49,400,train,0.001105,0.000693,0.246170,,,,,,,,,,,,,,,,,,,,,
49,450,train,0.001067,0.000549,0.307734,,,,,,,,,,,,,,,,,,,,,
49,500,train,0.001091,0.001168,0.208139,,,,,,,,,,,,,,,,,,,,,
49,550,train,0.001011,0.001385,0.216371,,,,,,,,,,,,,,,,,,,,,
49,600,train,0.001033,0.002218,0.263068,,,,,,,,,,,,,,,,,,,,,
49,end,val,,,,0.011553,0.079533,0.085896,0.063651,0.066926,0.609353,0.116118,0.122336,0.091912,0.096517,0.611364,0.726135,0.694943,0.779473,0.767607,-0.008738,0.725560,0.660962,0.785654,0.773190,-0.038838
50,50,train,0.001110,0.000774,0.138640,,,,,,,,,,,,,,,,,,,,,
50,100,train,0.000981,0.000873,0.245009,,,,,,,,,,,,,,,,,,,,,
50,150,train,0.001018,0.000553,0.399434,,,,,,,,,,,,,,,,,,,,,
50,200,train,0.001161,0.000838,0.212019,,,,,,,,,,,,,,,,,,,,,
50,250,train,0.001086,0.001024,0.300661,,,,,,,,,,,,,,,,,,,,,
50,300,train,0.001106,0.000816,0.197580,,,,,,,,,,,,,,,,,,,,,
50,350,train,0.001080,0.001139,0.229666,,,,,,,,,,,,,,,,,,,,,
50,400,train,0.001047,0.001282,0.180020,,,,,,,,,,,,,,,,,,,,,
50,450,train,0.001140,0.001538,0.223002,,,,,,,,,,,,,,,,,,,,,
50,500,train,0.001120,0.001591,0.223723,,,,,,,,,,,,,,,,,,,,,
50,550,train,0.001102,0.001643,0.243278,,,,,,,,,,,,,,,,,,,,,
50,600,train,0.001060,0.001198,0.174410,,,,,,,,,,,,,,,,,,,,,
50,end,val,,,,0.011000,0.077596,0.084481,0.065358,0.065881,0.615263,0.112113,0.118812,0.092990,0.093094,0.617772,0.732593,0.704289,0.782562,0.760809,-0.016664,0.731831,0.672894,0.789438,0.768099,-0.049414
51,50,train,0.001086,0.001391,0.235252,,,,,,,,,,,,,,,,,,,,,
51,100,train,0.000995,0.000901,0.309348,,,,,,,,,,,,,,,,,,,,,
51,150,train,0.000967,0.000465,0.202674,,,,,,,,,,,,,,,,,,,,,
51,200,train,0.001144,0.001664,0.155601,,,,,,,,,,,,,,,,,,,,,
51,250,train,0.001209,0.000619,0.166955,,,,,,,,,,,,,,,,,,,,,
51,300,train,0.001117,0.001040,0.258633,,,,,,,,,,,,,,,,,,,,,
51,350,train,0.001129,0.002293,0.236038,,,,,,,,,,,,,,,,,,,,,
51,400,train,0.000965,0.000425,0.303003,,,,,,,,,,,,,,,,,,,,,
51,450,train,0.000998,0.001732,0.203336,,,,,,,,,,,,,,,,,,,,,
51,500,train,0.001195,0.000931,0.259088,,,,,,,,,,,,,,,,,,,,,
51,550,train,0.001170,0.001016,0.096305,,,,,,,,,,,,,,,,,,,,,
51,600,train,0.001150,0.000454,0.198692,,,,,,,,,,,,,,,,,,,,,
51,end,val,,,,0.010299,0.074090,0.078891,0.064364,0.066041,0.605682,0.107028,0.111791,0.091595,0.094099,0.607849,0.732828,0.703578,0.780249,0.759229,-0.024198,0.730345,0.672565,0.785409,0.763687,-0.053667
52,50,train,0.000994,0.000688,0.208891,,,,,,,,,,,,,,,,,,,,,
52,100,train,0.001068,0.000532,0.195017,,,,,,,,,,,,,,,,,,,,,
52,150,train,0.000983,0.001463,0.279011,,,,,,,,,,,,,,,,,,,,,
52,200,train,0.000954,0.001095,0.169847,,,,,,,,,,,,,,,,,,,,,
52,250,train,0.001006,0.001161,0.221870,,,,,,,,,,,,,,,,,,,,,
52,300,train,0.000993,0.000567,0.203687,,,,,,,,,,,,,,,,,,,,,
52,350,train,0.001228,0.000960,0.195634,,,,,,,,,,,,,,,,,,,,,
52,400,train,0.001216,0.002438,0.212054,,,,,,,,,,,,,,,,,,,,,
52,450,train,0.001109,0.001247,0.198348,,,,,,,,,,,,,,,,,,,,,
52,500,train,0.001110,0.002192,0.157600,,,,,,,,,,,,,,,,,,,,,
52,550,train,0.000962,0.001042,0.169519,,,,,,,,,,,,,,,,,,,,,
52,600,train,0.001149,0.000670,0.307259,,,,,,,,,,,,,,,,,,,,,
52,end,val,,,,0.011282,0.077885,0.081930,0.064613,0.067270,0.606884,0.114142,0.117633,0.093406,0.097662,0.609254,0.721946,0.691990,0.774572,0.762591,0.004450,0.723869,0.659878,0.785362,0.772226,-0.032011
53,50,train,0.001528,0.001497,0.191324,,,,,,,,,,,,,,,,,,,,,
53,100,train,0.001002,0.000761,0.259559,,,,,,,,,,,,,,,,,,,,,
53,150,train,0.001130,0.000905,0.228168,,,,,,,,,,,,,,,,,,,,,
53,200,train,0.000984,0.001612,0.277590,,,,,,,,,,,,,,,,,,,,,
53,250,train,0.000934,0.001034,0.134095,,,,,,,,,,,,,,,,,,,,,
53,300,train,0.001139,0.000551,0.150278,,,,,,,,,,,,,,,,,,,,,
53,350,train,0.001059,0.000621,0.254144,,,,,,,,,,,,,,,,,,,,,
53,400,train,0.000913,0.000477,0.199499,,,,,,,,,,,,,,,,,,,,,
53,450,train,0.000954,0.000536,0.203935,,,,,,,,,,,,,,,,,,,,,
53,500,train,0.001062,0.001530,0.180688,,,,,,,,,,,,,,,,,,,,,
53,550,train,0.001007,0.000966,0.150555,,,,,,,,,,,,,,,,,,,,,
53,600,train,0.000994,0.000429,0.134837,,,,,,,,,,,,,,,,,,,,,
53,end,val,,,,0.010589,0.075583,0.079359,0.063605,0.066033,0.599427,0.110260,0.114151,0.090775,0.094485,0.601412,0.728131,0.700227,0.780131,0.763441,-0.023567,0.727259,0.667597,0.785517,0.766023,-0.053694
54,50,train,0.000973,0.000979,0.149536,,,,,,,,,,,,,,,,,,,,,
54,100,train,0.000905,0.001708,0.163288,,,,,,,,,,,,,,,,,,,,,
54,150,train,0.000950,0.000971,0.323463,,,,,,,,,,,,,,,,,,,,,
54,200,train,0.000957,0.000788,0.242060,,,,,,,,,,,,,,,,,,,,,
54,250,train,0.000960,0.001137,0.222505,,,,,,,,,,,,,,,,,,,,,
54,300,train,0.001036,0.001069,0.194690,,,,,,,,,,,,,,,,,,,,,
54,350,train,0.000996,0.000553,0.257379,,,,,,,,,,,,,,,,,,,,,
54,400,train,0.000853,0.000396,0.263408,,,,,,,,,,,,,,,,,,,,,
54,450,train,0.001027,0.000669,0.170545,,,,,,,,,,,,,,,,,,,,,
54,500,train,0.001129,0.001065,0.235700,,,,,,,,,,,,,,,,,,,,,
54,550,train,0.001308,0.001204,0.230374,,,,,,,,,,,,,,,,,,,,,
54,600,train,0.001048,0.000515,0.210554,,,,,,,,,,,,,,,,,,,,,
54,end,val,,,,0.010599,0.075691,0.078406,0.063558,0.065857,0.603954,0.110663,0.113039,0.091374,0.094989,0.605912,0.728016,0.695988,0.779591,0.767466,-0.011908,0.726445,0.664714,0.787521,0.772509,-0.041594
55,50,train,0.000844,0.000878,0.173891,,,,,,,,,,,,,,,,,,,,,
55,100,train,0.001005,0.000936,0.193155,,,,,,,,,,,,,,,,,,,,,
55,150,train,0.001031,0.001358,0.199396,,,,,,,,,,,,,,,,,,,,,
55,200,train,0.000952,0.001330,0.166973,,,,,,,,,,,,,,,,,,,,,
55,250,train,0.001087,0.001470,0.169334,,,,,,,,,,,,,,,,,,,,,
55,300,train,0.000999,0.000701,0.177000,,,,,,,,,,,,,,,,,,,,,
55,350,train,0.000975,0.001492,0.184031,,,,,,,,,,,,,,,,,,,,,
55,400,train,0.001026,0.000878,0.201411,,,,,,,,,,,,,,,,,,,,,
55,450,train,0.000930,0.001261,0.116478,,,,,,,,,,,,,,,,,,,,,
55,500,train,0.001082,0.001479,0.178597,,,,,,,,,,,,,,,,,,,,,
55,550,train,0.000977,0.001242,0.180259,,,,,,,,,,,,,,,,,,,,,
55,600,train,0.001096,0.001103,0.132973,,,,,,,,,,,,,,,,,,,,,
55,end,val,,,,0.010934,0.077111,0.079733,0.064677,0.069099,0.604849,0.111795,0.114200,0.092022,0.098641,0.606786,0.732855,0.701554,0.779853,0.768544,-0.013425,0.730294,0.671046,0.783879,0.768238,-0.045642
56,50,train,0.001404,0.001658,0.222884,,,,,,,,,,,,,,,,,,,,,
56,100,train,0.001035,0.000897,0.200996,,,,,,,,,,,,,,,,,,,,,
56,150,train,0.001036,0.000935,0.164399,,,,,,,,,,,,,,,,,,,,,
56,200,train,0.000995,0.000853,0.178679,,,,,,,,,,,,,,,,,,,,,
56,250,train,0.001052,0.000914,0.239452,,,,,,,,,,,,,,,,,,,,,
56,300,train,0.000840,0.001164,0.243260,,,,,,,,,,,,,,,,,,,,,
56,350,train,0.000939,0.001375,0.261908,,,,,,,,,,,,,,,,,,,,,
56,400,train,0.000881,0.000630,0.216645,,,,,,,,,,,,,,,,,,,,,
56,450,train,0.001030,0.000428,0.167701,,,,,,,,,,,,,,,,,,,,,
56,500,train,0.001070,0.001324,0.160106,,,,,,,,,,,,,,,,,,,,,
56,550,train,0.000891,0.000610,0.209045,,,,,,,,,,,,,,,,,,,,,
56,600,train,0.000991,0.001278,0.199199,,,,,,,,,,,,,,,,,,,,,
56,end,val,,,,0.010619,0.075778,0.081103,0.063543,0.065654,0.594332,0.110139,0.115714,0.090504,0.093618,0.596116,0.731467,0.700150,0.773029,0.766515,-0.009823,0.727545,0.664772,0.777284,0.770654,-0.038427
57,50,train,0.000927,0.001094,0.204524,,,,,,,,,,,,,,,,,,,,,
57,100,train,0.001087,0.000914,0.183386,,,,,,,,,,,,,,,,,,,,,
57,150,train,0.000926,0.000978,0.168359,,,,,,,,,,,,,,,,,,,,,
57,200,train,0.000908,0.002091,0.150166,,,,,,,,,,,,,,,,,,,,,
57,250,train,0.000912,0.000490,0.306609,,,,,,,,,,,,,,,,,,,,,
57,300,train,0.000913,0.000721,0.155553,,,,,,,,,,,,,,,,,,,,,
57,350,train,0.000823,0.000778,0.162608,,,,,,,,,,,,,,,,,,,,,
57,400,train,0.000849,0.000509,0.238256,,,,,,,,,,,,,,,,,,,,,
57,450,train,0.000920,0.000672,0.233649,,,,,,,,,,,,,,,,,,,,,
57,500,train,0.000952,0.000850,0.233797,,,,,,,,,,,,,,,,,,,,,
57,550,train,0.001023,0.001284,0.249331,,,,,,,,,,,,,,,,,,,,,
57,600,train,0.001044,0.001374,0.185051,,,,,,,,,,,,,,,,,,,,,
57,end,val,,,,0.010878,0.077465,0.080929,0.064461,0.066088,0.603814,0.112414,0.116253,0.092206,0.094126,0.605557,0.728432,0.693736,0.770526,0.768209,-0.002869,0.724685,0.656919,0.774686,0.769062,-0.033957
58,50,train,0.001013,0.002358,0.200967,,,,,,,,,,,,,,,,,,,,,
58,100,train,0.000779,0.000949,0.217493,,,,,,,,,,,,,,,,,,,,,
58,150,train,0.000990,0.000928,0.148459,,,,,,,,,,,,,,,,,,,,,
58,200,train,0.000985,0.001676,0.161588,,,,,,,,,,,,,,,,,,,,,
58,250,train,0.000901,0.000831,0.175746,,,,,,,,,,,,,,,,,,,,,
58,300,train,0.001117,0.000735,0.228848,,,,,,,,,,,,,,,,,,,,,
58,350,train,0.000980,0.002039,0.152364,,,,,,,,,,,,,,,,,,,,,
58,400,train,0.000999,0.001434,0.217330,,,,,,,,,,,,,,,,,,,,,
58,450,train,0.000835,0.001506,0.171140,,,,,,,,,,,,,,,,,,,,,
58,500,train,0.000973,0.000817,0.225605,,,,,,,,,,,,,,,,,,,,,
58,550,train,0.001021,0.000940,0.160260,,,,,,,,,,,,,,,,,,,,,
58,600,train,0.000982,0.000559,0.242451,,,,,,,,,,,,,,,,,,,,,
58,end,val,,,,0.010496,0.076358,0.078315,0.065171,0.065927,0.600590,0.110183,0.111929,0.092363,0.093716,0.602746,0.735178,0.699953,0.780647,0.774608,-0.018664,0.731042,0.667160,0.782850,0.776857,-0.050365
59,50,train,0.000833,0.000943,0.181382,,,,,,,,,,,,,,,,,,,,,
59,100,train,0.000845,0.000624,0.188075,,,,,,,,,,,,,,,,,,,,,
59,150,train,0.000964,0.000851,0.162956,,,,,,,,,,,,,,,,,,,,,
59,200,train,0.001102,0.000507,0.332019,,,,,,,,,,,,,,,,,,,,,
59,250,train,0.000990,0.000987,0.161233,,,,,,,,,,,,,,,,,,,,,
59,300,train,0.000964,0.001559,0.250817,,,,,,,,,,,,,,,,,,,,,
59,350,train,0.000786,0.001229,0.228904,,,,,,,,,,,,,,,,,,,,,
59,400,train,0.000954,0.000744,0.254075,,,,,,,,,,,,,,,,,,,,,
59,450,train,0.000894,0.000675,0.190319,,,,,,,,,,,,,,,,,,,,,
59,500,train,0.000877,0.000553,0.168008,,,,,,,,,,,,,,,,,,,,,
59,550,train,0.000994,0.001492,0.154724,,,,,,,,,,,,,,,,,,,,,
59,600,train,0.000913,0.000816,0.301568,,,,,,,,,,,,,,,,,,,,,
59,end,val,,,,0.010375,0.075692,0.079696,0.065104,0.064925,0.609940,0.108744,0.112465,0.092222,0.092308,0.612225,0.735369,0.701003,0.782404,0.771100,-0.025044,0.732630,0.667944,0.787572,0.774000,-0.052676
60,50,train,0.001116,0.000647,0.226993,,,,,,,,,,,,,,,,,,,,,
60,100,train,0.000956,0.000559,0.289184,,,,,,,,,,,,,,,,,,,,,
60,150,train,0.000914,0.000547,0.201323,,,,,,,,,,,,,,,,,,,,,
60,200,train,0.000994,0.000734,0.165634,,,,,,,,,,,,,,,,,,,,,
60,250,train,0.000972,0.000619,0.236585,,,,,,,,,,,,,,,,,,,,,
60,300,train,0.000799,0.000817,0.242660,,,,,,,,,,,,,,,,,,,,,
60,350,train,0.000763,0.000768,0.237299,,,,,,,,,,,,,,,,,,,,,
60,400,train,0.001024,0.000969,0.220712,,,,,,,,,,,,,,,,,,,,,
60,450,train,0.001000,0.001007,0.193890,,,,,,,,,,,,,,,,,,,,,
60,500,train,0.000900,0.000842,0.245322,,,,,,,,,,,,,,,,,,,,,
60,550,train,0.000854,0.000959,0.238650,,,,,,,,,,,,,,,,,,,,,
60,600,train,0.000932,0.000786,0.296745,,,,,,,,,,,,,,,,,,,,,
60,end,val,,,,0.010606,0.075461,0.081778,0.062469,0.064760,0.598825,0.110711,0.117987,0.088555,0.091676,0.600818,0.734816,0.697448,0.783576,0.769153,-0.016525,0.736825,0.665685,0.790995,0.777452,-0.050404
61,50,train,0.000943,0.001006,0.256724,,,,,,,,,,,,,,,,,,,,,
61,100,train,0.000820,0.001074,0.246775,,,,,,,,,,,,,,,,,,,,,
61,150,train,0.000790,0.000799,0.234310,,,,,,,,,,,,,,,,,,,,,
61,200,train,0.000898,0.000803,0.169019,,,,,,,,,,,,,,,,,,,,,
61,250,train,0.000883,0.000525,0.253683,,,,,,,,,,,,,,,,,,,,,
61,300,train,0.000977,0.000797,0.191996,,,,,,,,,,,,,,,,,,,,,
61,350,train,0.000950,0.001328,0.199911,,,,,,,,,,,,,,,,,,,,,
61,400,train,0.000866,0.000794,0.255536,,,,,,,,,,,,,,,,,,,,,
61,450,train,0.000982,0.001081,0.218473,,,,,,,,,,,,,,,,,,,,,
61,500,train,0.000808,0.000624,0.226977,,,,,,,,,,,,,,,,,,,,,
61,550,train,0.000884,0.000468,0.288586,,,,,,,,,,,,,,,,,,,,,
61,600,train,0.000823,0.000774,0.321649,,,,,,,,,,,,,,,,,,,,,
61,end,val,,,,0.010666,0.075992,0.079664,0.064246,0.066982,0.595216,0.110086,0.114130,0.091531,0.095610,0.597046,0.730194,0.694522,0.771967,0.762478,-0.016312,0.730428,0.666380,0.777411,0.761997,-0.048904
62,50,train,0.000803,0.000649,0.232418,,,,,,,,,,,,,,,,,,,,,
62,100,train,0.000733,0.000378,0.154106,,,,,,,,,,,,,,,,,,,,,
62,150,train,0.000813,0.000983,0.267579,,,,,,,,,,,,,,,,,,,,,
62,200,train,0.000904,0.000379,0.270553,,,,,,,,,,,,,,,,,,,,,
62,250,train,0.000799,0.000636,0.239482,,,,,,,,,,,,,,,,,,,,,
62,300,train,0.000861,0.000412,0.222498,,,,,,,,,,,,,,,,,,,,,
62,350,train,0.000846,0.000743,0.226979,,,,,,,,,,,,,,,,,,,,,
62,400,train,0.000919,0.001336,0.235014,,,,,,,,,,,,,,,,,,,,,
62,450,train,0.001044,0.000958,0.182409,,,,,,,,,,,,,,,,,,,,,
62,500,train,0.001038,0.001153,0.199312,,,,,,,,,,,,,,,,,,,,,
62,550,train,0.000850,0.001726,0.203961,,,,,,,,,,,,,,,,,,,,,
62,600,train,0.000912,0.000758,0.252827,,,,,,,,,,,,,,,,,,,,,
62,end,val,,,,0.010447,0.075034,0.078459,0.065236,0.066404,0.602760,0.108384,0.111470,0.092471,0.095216,0.605024,0.736417,0.701782,0.777559,0.762966,-0.027422,0.734178,0.672154,0.782046,0.769388,-0.055522
63,50,train,0.000786,0.000643,0.248717,,,,,,,,,,,,,,,,,,,,,
63,100,train,0.000738,0.000772,0.201427,,,,,,,,,,,,,,,,,,,,,
63,150,train,0.000915,0.000648,0.195529,,,,,,,,,,,,,,,,,,,,,
63,200,train,0.001004,0.001107,0.271995,,,,,,,,,,,,,,,,,,,,,
63,250,train,0.000846,0.000867,0.195526,,,,,,,,,,,,,,,,,,,,,
63,300,train,0.000809,0.000378,0.227546,,,,,,,,,,,,,,,,,,,,,
63,350,train,0.000871,0.001775,0.306966,,,,,,,,,,,,,,,,,,,,,
63,400,train,0.000775,0.000538,0.169587,,,,,,,,,,,,,,,,,,,,,
63,450,train,0.000853,0.001279,0.288575,,,,,,,,,,,,,,,,,,,,,
63,500,train,0.000719,0.000352,0.128126,,,,,,,,,,,,,,,,,,,,,
63,550,train,0.000896,0.000689,0.235614,,,,,,,,,,,,,,,,,,,,,
63,600,train,0.000731,0.000955,0.265979,,,,,,,,,,,,,,,,,,,,,
63,end,val,,,,0.010759,0.076108,0.080535,0.063938,0.065823,0.594772,0.110896,0.115719,0.091569,0.094661,0.596730,0.728050,0.695210,0.772371,0.764269,-0.015866,0.727304,0.660598,0.776949,0.769318,-0.044254
64,50,train,0.000771,0.000958,0.193923,,,,,,,,,,,,,,,,,,,,,
64,100,train,0.000788,0.001061,0.209159,,,,,,,,,,,,,,,,,,,,,
64,150,train,0.000847,0.000646,0.246581,,,,,,,,,,,,,,,,,,,,,
64,200,train,0.000840,0.001692,0.170530,,,,,,,,,,,,,,,,,,,,,
64,250,train,0.000886,0.000501,0.249929,,,,,,,,,,,,,,,,,,,,,
64,300,train,0.000809,0.001006,0.344002,,,,,,,,,,,,,,,,,,,,,
64,350,train,0.000780,0.000688,0.133076,,,,,,,,,,,,,,,,,,,,,
64,400,train,0.000821,0.000976,0.270671,,,,,,,,,,,,,,,,,,,,,
64,450,train,0.000762,0.000560,0.229393,,,,,,,,,,,,,,,,,,,,,
64,500,train,0.000725,0.002254,0.218245,,,,,,,,,,,,,,,,,,,,,
64,550,train,0.000765,0.000926,0.153332,,,,,,,,,,,,,,,,,,,,,
64,600,train,0.000768,0.000725,0.236329,,,,,,,,,,,,,,,,,,,,,
64,end,val,,,,0.010132,0.074583,0.078365,0.062771,0.065200,0.595157,0.107761,0.111448,0.089523,0.092096,0.597030,0.734343,0.693814,0.778736,0.769171,-0.017548,0.729484,0.654339,0.782932,0.773310,-0.045348
65,50,train,0.000846,0.000564,0.168614,,,,,,,,,,,,,,,,,,,,,
65,100,train,0.000985,0.000856,0.235170,,,,,,,,,,,,,,,,,,,,,
65,150,train,0.000844,0.000830,0.268971,,,,,,,,,,,,,,,,,,,,,
65,200,train,0.000845,0.000739,0.302504,,,,,,,,,,,,,,,,,,,,,
65,250,train,0.000871,0.000855,0.247272,,,,,,,,,,,,,,,,,,,,,
65,300,train,0.000749,0.000555,0.261726,,,,,,,,,,,,,,,,,,,,,
65,350,train,0.000776,0.000836,0.190579,,,,,,,,,,,,,,,,,,,,,
65,400,train,0.000808,0.000347,0.177493,,,,,,,,,,,,,,,,,,,,,
65,450,train,0.000897,0.000733,0.260463,,,,,,,,,,,,,,,,,,,,,
65,500,train,0.000828,0.001420,0.207447,,,,,,,,,,,,,,,,,,,,,
65,550,train,0.000804,0.000358,0.165234,,,,,,,,,,,,,,,,,,,,,
65,600,train,0.000843,0.000517,0.300468,,,,,,,,,,,,,,,,,,,,,
65,end,val,,,,0.010516,0.075101,0.081664,0.062861,0.065471,0.603634,0.108551,0.116547,0.090015,0.092698,0.605808,0.735803,0.700556,0.779140,0.764753,-0.012130,0.733057,0.663803,0.785449,0.767842,-0.042815
66,50,train,0.000740,0.000735,0.229964,,,,,,,,,,,,,,,,,,,,,
66,100,train,0.000816,0.000483,0.243845,,,,,,,,,,,,,,,,,,,,,
66,150,train,0.000769,0.001658,0.168538,,,,,,,,,,,,,,,,,,,,,
66,200,train,0.000792,0.001632,0.285926,,,,,,,,,,,,,,,,,,,,,
66,250,train,0.000843,0.000847,0.234373,,,,,,,,,,,,,,,,,,,,,
66,300,train,0.000990,0.000858,0.225544,,,,,,,,,,,,,,,,,,,,,
66,350,train,0.000919,0.000904,0.166466,,,,,,,,,,,,,,,,,,,,,
66,400,train,0.000763,0.000532,0.165632,,,,,,,,,,,,,,,,,,,,,
66,450,train,0.000752,0.000688,0.161799,,,,,,,,,,,,,,,,,,,,,
